WORD_ID,SENTENCE_ID,CHRON_ID,WORD,PART_OF_SPEECH,CONTENT_WORD,WORD_LENGTH,IA_AREA,IA_TOP,IA_BOTTOM,IA_LEFT,IA_RIGHT
1_9_80,1_24,409,a,DET,0,1,1060,409,462,490,510
1_9_81,1_24,410,delicate,ADJ,1,8,4717,409,462,510,599
1_9_82,1_24,411,youth,NOUN,1,5,4823,409,462,599,690
1_10_1,1_25,412,He,PRON,0,2,2597,93,142,66,119
1_10_2,1_25,413,had,VERB,1,3,2009,93,142,119,160
1_10_3,1_25,414,qualified,VERB,1,9,4900,93,142,160,260
1_10_4,1_25,415,as,CONJ,0,2,1421,93,142,260,289
1_10_5,1_25,416,a,DET,0,1,1029,93,142,289,310
1_10_6,1_25,417,doctor,NOUN,1,6,3430,93,142,310,380
1_10_7,1_25,418,but,CONJ,0,3,1911,93,142,380,419
1_10_8,1_25,419,early,ADV,1,5,2989,93,142,419,480
1_10_9,1_25,420,relinquished,VERB,1,12,6321,93,142,480,609
1_10_10,1_25,421,the,DET,0,3,1960,93,142,609,649
1_10_11,1_25,422,profession,NOUN,1,10,5439,93,142,649,760
1_10_12,1_25,423,of,ADP,0,2,1421,93,142,760,789
1_10_13,1_25,424,medicine,NOUN,1,8,5929,93,142,789,910
1_10_14,1_25,425,and,CONJ,0,3,4224,142,208,66,130
1_10_15,1_25,426,lived,VERB,1,5,3960,142,208,130,190
1_10_16,1_25,427,at,ADP,0,2,1914,142,208,190,219
1_10_17,1_25,428,home,NOUN,1,4,3300,142,208,219,269
1_10_18,1_25,429,while,CONJ,0,5,3960,142,208,269,329
1_10_19,1_25,430,pursuing,VERB,1,8,6006,142,208,329,420
1_10_20,1_25,431,literary,ADJ,1,8,5940,142,208,420,510
1_10_21,1_25,432,ambitions,NOUN,1,9,7128,142,208,510,618
1_10_22,1_25,433,though,CONJ,0,6,4752,142,208,618,690
1_10_23,1_25,434,his,PRON,0,3,2574,142,208,690,729
1_10_24,1_25,435,verses,NOUN,1,6,4620,142,208,729,799
1_10_25,1_25,436,never,ADV,1,5,4026,142,208,799,860
1_10_26,1_25,437,had,VERB,1,3,4224,142,208,860,924
1_10_27,1_25,438,any,DET,0,3,4347,208,277,66,129
1_10_28,1_25,439,marked,VERB,1,6,4899,208,277,129,200
1_10_29,1_25,440,success,NOUN,1,7,6072,208,277,200,288
1_10_30,1_26,441,John,NOUN,0,4,3588,208,277,288,340
1_10_31,1_26,442,practiced,VERB,1,9,6900,208,277,340,440
1_10_32,1_26,443,for,ADP,0,3,2760,208,277,440,480
1_10_33,1_26,444,some,DET,0,4,3381,208,277,480,529
1_10_34,1_26,445,time,NOUN,1,4,3450,208,277,529,579
1_10_35,1_26,446,as,CONJ,0,2,2070,208,277,579,609
1_10_36,1_26,447,a,DET,0,1,1449,208,277,609,630
1_10_37,1_26,448,barrister,NOUN,1,9,7452,208,277,630,738
1_10_38,1_26,449,but,CONJ,0,3,2829,208,277,738,779
1_10_39,1_26,450,had,VERB,1,3,2829,208,277,779,820
1_10_40,1_26,451,finally,ADV,1,7,7176,208,277,820,924
1_10_41,1_26,452,settled,VERB,1,7,5512,277,330,66,170
1_10_42,1_26,453,down,ADV,1,4,2597,277,330,170,219
1_10_43,1_26,454,to,ADP,0,2,1590,277,330,219,249
1_10_44,1_26,455,the,DET,0,3,2120,277,330,249,289
1_10_45,1_26,456,more,DET,0,4,2650,277,330,289,339
1_10_46,1_26,457,congenial,ADJ,1,9,5300,277,330,339,439
1_10_47,1_26,458,life,NOUN,1,4,2650,277,330,439,489
1_10_48,1_26,459,of,ADP,0,2,1643,277,330,489,520
1_10_49,1_26,460,a,DET,0,1,1060,277,330,520,540
1_10_50,1_26,461,country,NOUN,1,7,4240,277,330,540,620
1_10_51,1_26,462,squire,NOUN,1,6,5300,277,330,620,720
1_11_1,1_27,463,He,PRON,0,2,2646,93,142,65,119
1_11_2,1_27,464,had,VERB,1,3,1960,93,142,119,159
1_11_3,1_27,465,married,ADJ,1,7,3920,93,142,159,239
1_11_4,1_27,466,two,NUM,0,3,1960,93,142,239,279
1_11_5,1_27,467,years,NOUN,1,5,2940,93,142,279,339
1_11_6,1_27,468,ago,ADV,1,3,2401,93,142,339,388
1_11_7,1_27,469,and,CONJ,0,3,2058,93,142,388,430
1_11_8,1_27,470,had,VERB,1,3,1911,93,142,430,469
1_11_9,1_27,471,taken,VERB,1,5,2989,93,142,469,530
1_11_10,1_27,472,his,PRON,0,3,1911,93,142,530,569
1_11_11,1_27,473,wife,NOUN,1,4,2450,93,142,569,619
1_11_12,1_27,474,to,ADP,0,2,1470,93,142,619,649
1_11_13,1_27,475,live,VERB,1,4,2450,93,142,649,699
1_11_14,1_27,476,at,ADP,0,2,1519,93,142,699,730
1_11_15,1_27,477,Styles,NOUN,0,6,3773,93,142,730,807
1_11_16,1_27,478,though,CONJ,0,6,3577,93,142,807,880
1_11_17,1_27,479,I,PRON,0,1,2107,93,142,880,923
1_11_18,1_27,480,entertained,VERB,1,11,9504,142,208,66,210
1_11_19,1_27,481,a,DET,0,1,1320,142,208,210,230
1_11_20,1_27,482,shrewd,ADJ,1,6,4620,142,208,230,300
1_11_21,1_27,483,suspicion,NOUN,1,9,6534,142,208,300,399
1_11_22,1_27,484,that,DET,0,4,3300,142,208,399,449
1_11_23,1_27,485,he,PRON,0,2,1980,142,208,449,479
1_11_24,1_27,486,would,VERB,1,5,4026,142,208,479,540
1_11_25,1_27,487,have,VERB,1,4,3234,142,208,540,589
1_11_26,1_27,488,preferred,VERB,1,9,6666,142,208,589,690
1_11_27,1_27,489,his,PRON,0,3,2574,142,208,690,729
1_11_28,1_27,490,mother,NOUN,1,6,4620,142,208,729,799
1_11_29,1_27,491,to,ADP,0,2,3564,142,208,799,853
1_11_30,1_27,492,increase,VERB,1,8,7458,208,274,66,179
1_11_31,1_27,493,his,PRON,0,3,2640,208,274,179,219
1_11_32,1_27,494,allowance,NOUN,1,9,7128,208,274,219,327
1_11_33,1_27,495,which,DET,0,5,4092,208,274,327,389
1_11_34,1_27,496,would,VERB,1,5,4026,208,274,389,450
1_11_35,1_27,497,have,VERB,1,4,3234,208,274,450,499
1_11_36,1_27,498,enabled,VERB,1,7,5346,208,274,499,580
1_11_37,1_27,499,him,PRON,0,3,2574,208,274,580,619
1_11_38,1_27,500,to,ADP,0,2,1980,208,274,619,649
1_11_39,1_27,501,have,VERB,1,4,3300,208,274,649,699
1_11_40,1_27,502,a,DET,0,1,1386,208,274,699,720
1_11_41,1_27,503,home,NOUN,1,4,3234,208,274,720,769
1_11_42,1_27,504,of,ADP,0,2,2046,208,274,769,800
1_11_43,1_27,505,his,PRON,0,3,2574,208,274,800,839
1_11_44,1_27,506,own,DET,0,3,4686,208,274,839,910
1_11_45,1_28,507,Mrs,NOUN,1,3,4818,274,340,65,138
1_11_46,1_28,508,Cavendish,NOUN,0,9,7260,274,340,138,248
1_11_47,1_28,509,however,ADV,1,7,5874,274,340,248,337
1_11_48,1_28,510,was,VERB,1,3,2772,274,340,337,379
1_11_49,1_28,511,a,DET,0,1,1386,274,340,379,400
1_11_50,1_28,512,lady,NOUN,1,4,3234,274,340,400,449
1_11_51,1_28,513,who,PRON,0,3,2640,274,340,449,489
1_11_52,1_28,514,liked,VERB,1,5,3960,274,340,489,549
1_11_53,1_28,515,to,ADP,0,2,1980,274,340,549,579
1_11_54,1_28,516,make,VERB,1,4,3300,274,340,579,629
1_11_55,1_28,517,her,PRON,0,3,2706,274,340,629,670
1_11_56,1_28,518,own,DET,0,3,2640,274,340,670,710
1_11_57,1_28,519,plans,NOUN,1,5,4488,274,340,710,778
1_11_58,1_28,520,and,CONJ,0,3,2772,274,340,778,820
1_11_59,1_28,521,expected,VERB,1,8,7524,274,340,820,934
1_11_60,1_28,522,other,ADJ,1,5,5796,340,409,66,150
1_11_61,1_28,523,people,NOUN,1,6,4761,340,409,150,219
1_11_62,1_28,524,to,ADP,0,2,2070,340,409,219,249
1_11_63,1_28,525,fall,NOUN,1,4,3450,340,409,249,299
1_11_64,1_28,526,in,ADP,0,2,2070,340,409,299,329
1_11_65,1_28,527,with,ADP,0,4,3450,340,409,329,379
1_11_66,1_28,528,them,PRON,0,4,4071,340,409,379,438
1_11_67,1_28,529,and,CONJ,0,3,2898,340,409,438,480
1_11_68,1_28,530,in,ADP,0,2,2001,340,409,480,509
1_11_69,1_28,531,this,DET,0,4,3450,340,409,509,559
1_11_70,1_28,532,case,NOUN,1,4,3450,340,409,559,609
1_11_71,1_28,533,she,PRON,0,3,2760,340,409,609,649
1_11_72,1_28,534,certainly,ADV,1,9,6969,340,409,649,750
1_11_73,1_28,535,had,VERB,1,3,2691,340,409,750,789
1_11_74,1_28,536,the,DET,0,3,2760,340,409,789,829
1_11_75,1_28,537,whip,NOUN,1,4,5175,340,409,829,904
1_11_76,1_28,538,hand,NOUN,1,4,4346,409,462,66,148
1_11_77,1_28,539,namely,ADV,1,6,4187,409,462,148,227
1_11_78,1_28,540,the,DET,0,3,2226,409,462,227,269
1_11_79,1_28,541,purse,NOUN,1,5,3180,409,462,269,329
1_11_80,1_28,542,strings,NOUN,1,7,5883,409,462,329,440
1_12_1,1_29,543,John,NOUN,0,4,3626,93,142,66,140
1_12_2,1_29,544,noticed,VERB,1,7,3871,93,142,140,219
1_12_3,1_29,545,my,PRON,0,2,1519,93,142,219,250
1_12_4,1_29,546,surprise,NOUN,1,8,4361,93,142,250,339
1_12_5,1_29,547,at,ADP,0,2,1470,93,142,339,369
1_12_6,1_29,548,the,DET,0,3,1960,93,142,369,409
1_12_7,1_29,549,news,NOUN,1,4,2450,93,142,409,459
1_12_8,1_29,550,of,ADP,0,2,1519,93,142,459,490
1_12_9,1_29,551,his,PRON,0,3,1911,93,142,490,529
1_12_10,1_29,552,mothers,NOUN,1,7,4459,93,142,529,620
1_12_11,1_29,553,remarriage,NOUN,1,10,5341,93,142,620,729
1_12_12,1_29,554,and,CONJ,0,3,2009,93,142,729,770
1_12_13,1_29,555,smiled,VERB,1,6,3430,93,142,770,840
1_12_14,1_29,556,rather,ADV,1,6,4606,93,142,840,934
1_12_16,1_30,557,Rotten,ADJ,1,6,5346,142,208,189,270
1_12_17,1_30,558,little,ADJ,1,6,4554,142,208,270,339
1_12_18,1_30,559,bounder,NOUN,1,7,5280,142,208,339,419
1_12_19,1_30,560,too,ADV,1,3,3960,142,208,419,479
1_12_20,1_30,561,he,PRON,0,2,1980,142,208,479,509
1_12_21,1_30,562,said,VERB,1,4,3366,142,208,509,560
1_12_22,1_30,563,savagely,ADV,1,8,6534,142,208,560,659
1_12_23,1_31,564,I,PRON,0,1,1980,142,208,659,689
1_12_24,1_31,565,can,VERB,1,3,2640,142,208,689,729
1_12_25,1_31,566,tell,VERB,1,4,3300,142,208,729,779
1_12_26,1_31,567,you,PRON,0,3,4686,142,208,779,850
1_12_27,1_31,568,Hastings,NOUN,0,8,8052,208,274,66,188
1_12_28,1_31,569,its,PRON,0,3,3366,208,274,188,239
1_12_29,1_31,570,making,VERB,1,6,4686,208,274,239,310
1_12_30,1_31,571,life,NOUN,1,4,3234,208,274,310,359
1_12_31,1_31,572,jolly,ADV,1,5,4026,208,274,359,420
1_12_32,1_31,573,difficult,ADJ,1,9,6534,208,274,420,519
1_12_33,1_31,574,for,ADP,0,3,2706,208,274,519,560
1_12_34,1_31,575,us,PRON,0,2,2442,208,274,560,597
1_12_35,1_32,576,As,CONJ,0,2,2112,208,274,597,629
1_12_36,1_32,577,for,ADP,0,3,2706,208,274,629,670
1_12_38,1_32,578,remember,VERB,1,8,7524,208,274,780,894
1_12_40,1_33,579,No,X,0,2,3960,274,340,160,220
1_12_41,1_34,580,Oh,X,0,2,3168,274,340,220,268
1_12_42,1_34,581,I,PRON,0,1,1386,274,340,268,289
1_12_43,1_34,582,suppose,VERB,1,7,5280,274,340,289,369
1_12_44,1_34,583,she,PRON,0,3,2640,274,340,369,409
1_12_45,1_34,584,was,VERB,1,3,2640,274,340,409,449
1_12_46,1_34,585,after,ADP,0,5,3960,274,340,449,509
1_12_47,1_34,586,your,PRON,0,4,3300,274,340,509,559
1_12_48,1_34,587,time,NOUN,1,4,3894,274,340,559,618
1_12_49,1_35,588,Shes,PRON,0,4,4026,274,340,618,679
1_12_50,1_35,589,the,DET,0,3,2640,274,340,679,719
1_12_52,1_35,590,factotum,NOUN,1,8,7986,274,340,799,920
1_12_53,1_35,591,companion,NOUN,1,9,9108,340,409,66,198
1_12_54,1_35,592,Jack,NOUN,0,4,3588,340,409,198,250
1_12_55,1_35,593,of,ADP,0,2,2070,340,409,250,280
1_12_56,1_35,594,all,DET,0,3,2691,340,409,280,319
1_12_57,1_35,595,trades,NOUN,1,6,5451,340,409,319,398
1_12_58,1_36,596,A,DET,0,1,1518,340,409,398,420
1_12_59,1_36,597,great,ADJ,1,5,4071,340,409,420,479
1_12_62,1_37,598,Not,PRT,0,3,2829,340,409,658,699
1_12_63,1_37,599,precisely,ADV,1,9,6900,340,409,699,799
1_12_64,1_37,600,young,ADJ,1,5,4209,340,409,799,860
1_12_65,1_37,601,and,CONJ,0,3,4416,340,409,860,924
1_12_66,1_37,602,beautiful,ADJ,1,9,6996,409,462,66,198
1_12_67,1_37,603,but,CONJ,0,3,2173,409,462,198,239
1_12_68,1_37,604,as,CONJ,0,2,1590,409,462,239,269
1_12_69,1_37,605,game,NOUN,1,4,2650,409,462,269,319
1_12_70,1_37,606,as,CONJ,0,2,1590,409,462,319,349
1_12_71,1_37,607,they,PRON,0,4,2650,409,462,349,399
1_12_72,1_37,608,make,VERB,1,4,2650,409,462,399,449
1_12_73,1_37,609,them,PRON,0,4,3763,409,462,449,520
1_12_74,1_38,610,You,PRON,0,3,2597,409,462,520,569
1_12_75,1_38,611,were,VERB,1,4,2650,409,462,569,619
1_12_76,1_38,612,going,VERB,1,5,3180,409,462,619,679
1_12_77,1_38,613,to,ADP,0,2,1590,409,462,679,709
1_12_78,1_38,614,say,VERB,1,3,7632,409,462,709,853
1_13_1,1_39,615,Oh,X,0,2,3381,93,142,68,137
1_13_2,1_39,616,this,DET,0,4,2548,93,142,137,189
1_13_3,1_39,617,fellow,NOUN,1,6,3871,93,142,189,268
1_13_4,1_40,618,He,PRON,0,2,1519,93,142,268,299
1_13_5,1_40,619,turned,VERB,1,6,3479,93,142,299,370
1_13_6,1_40,620,up,ADV,1,2,1470,93,142,370,400
1_13_7,1_40,621,from,ADP,0,4,2450,93,142,400,450
1_13_8,1_40,622,nowhere,ADV,1,7,4312,93,142,450,538
1_13_9,1_40,623,on,ADP,0,2,1519,93,142,538,569
1_13_10,1_40,624,the,DET,0,3,1960,93,142,569,609
1_13_11,1_40,625,pretext,NOUN,1,7,3920,93,142,609,689
1_13_12,1_40,626,of,ADP,0,2,1519,93,142,689,720
1_13_13,1_40,627,being,VERB,1,5,2940,93,142,720,780
1_13_14,1_40,628,a,DET,0,1,980,93,142,780,800
1_13_15,1_40,629,second,NOUN,1,6,4606,93,142,800,894
1_13_16,1_40,630,cousin,NOUN,1,6,6204,142,208,66,160
1_13_17,1_40,631,or,CONJ,0,2,1980,142,208,160,190
1_13_18,1_40,632,something,PRON,0,9,6600,142,208,190,290
1_13_19,1_40,633,of,ADP,0,2,1980,142,208,290,320
1_13_21,1_40,634,though,CONJ,0,6,4818,142,208,397,470
1_13_22,1_40,635,she,PRON,0,3,2574,142,208,470,509
1_13_23,1_40,636,didnt,VERB,0,5,4620,142,208,509,579
1_13_24,1_40,637,seem,VERB,1,4,3366,142,208,579,630
1_13_25,1_40,638,particularly,ADV,1,12,8580,142,208,630,760
1_13_26,1_40,639,keen,ADJ,1,4,3234,142,208,760,809
1_13_27,1_40,640,to,ADP,0,2,3564,142,208,809,863
1_13_28,1_40,641,acknowledge,VERB,1,11,9438,208,274,66,209
1_13_29,1_40,642,the,DET,0,3,2706,208,274,209,250
1_13_30,1_40,643,relationship,NOUN,1,12,9108,208,274,250,388
1_13_31,1_41,644,The,DET,0,3,2706,208,274,388,429
1_13_32,1_41,645,fellow,NOUN,1,6,4686,208,274,429,500
1_13_33,1_41,646,is,VERB,1,2,1914,208,274,500,529
1_13_34,1_41,647,an,DET,0,2,2046,208,274,529,560
1_13_35,1_41,648,absolute,ADJ,1,8,5874,208,274,560,649
1_13_36,1_41,649,outsider,NOUN,1,8,6534,208,274,649,748
1_13_37,1_41,650,anyone,PRON,0,6,4686,208,274,748,819
1_13_38,1_41,651,can,VERB,1,3,2706,208,274,819,860
1_13_39,1_41,652,see,VERB,1,3,4158,208,274,860,923
1_13_40,1_41,653,that,DET,0,4,5478,274,340,65,148
1_13_41,1_42,654,Hes,PRON,0,3,3366,274,340,148,199
1_13_42,1_42,655,got,VERB,1,3,2640,274,340,199,239
1_13_43,1_42,656,a,DET,0,1,1386,274,340,239,260
1_13_44,1_42,657,great,ADJ,1,5,3894,274,340,260,319
1_13_45,1_42,658,black,ADJ,1,5,4026,274,340,319,380
1_13_46,1_42,659,beard,NOUN,1,5,4488,274,340,380,448
1_13_47,1_42,660,and,CONJ,0,3,2706,274,340,448,489
1_13_48,1_42,661,wears,VERB,1,5,3960,274,340,489,549
1_13_49,1_42,662,patent,ADJ,1,6,4620,274,340,549,619
1_13_50,1_42,663,leather,ADJ,1,7,5346,274,340,619,700
1_13_51,1_42,664,boots,NOUN,1,5,3894,274,340,700,759
1_13_52,1_42,665,in,ADP,0,2,2046,274,340,759,790
1_13_53,1_42,666,all,DET,0,3,4158,274,340,790,853
1_13_54,1_42,667,weathers,NOUN,1,8,8487,340,409,65,188
1_13_55,1_43,668,But,CONJ,0,3,2829,340,409,188,229
1_13_56,1_43,669,the,DET,0,3,2760,340,409,229,269
1_13_57,1_43,670,mater,NOUN,1,5,4209,340,409,269,330
1_13_58,1_43,671,cottoned,VERB,1,8,6141,340,409,330,419
1_13_59,1_43,672,to,ADP,0,2,2070,340,409,419,449
1_13_60,1_43,673,him,PRON,0,3,2829,340,409,449,490
1_13_61,1_43,674,at,ADP,0,2,2001,340,409,490,519
1_13_62,1_43,675,once,ADV,1,4,4002,340,409,519,577
1_13_63,1_43,676,took,VERB,1,4,3657,340,409,577,630
1_13_64,1_43,677,him,PRON,0,3,2760,340,409,630,670
1_13_65,1_43,678,on,ADP,0,2,2070,340,409,670,700
1_13_66,1_43,679,as,CONJ,0,2,2001,340,409,700,729
1_13_68,1_43,680,know,VERB,1,4,3922,409,462,66,140
1_13_69,1_43,681,how,ADV,1,3,2120,409,462,140,180
1_13_70,1_43,682,shes,PRON,0,4,3127,409,462,180,239
1_13_71,1_43,683,always,ADV,1,6,3763,409,462,239,310
1_13_72,1_43,684,running,VERB,1,7,4240,409,462,310,390
1_13_73,1_43,685,a,DET,0,1,1060,409,462,390,410
1_13_74,1_43,686,hundred,ADJ,1,7,4240,409,462,410,490
1_13_75,1_43,687,societies,NOUN,1,9,7579,409,462,490,633
1_14_1,1_44,688,I,PRON,0,1,2156,93,142,65,109
1_14_2,1_44,689,nodded,VERB,1,6,3920,93,142,109,189
1_14_3,1_45,690,Well,ADV,1,4,3381,93,142,189,258
1_14_4,1_45,691,of,ADP,0,2,1568,93,142,258,290
1_14_5,1_45,692,course,NOUN,1,6,3381,93,142,290,359
1_14_6,1_45,693,the,DET,0,3,1960,93,142,359,399
1_14_7,1_45,694,war,NOUN,1,3,2009,93,142,399,440
1_14_8,1_45,695,has,VERB,1,3,1911,93,142,440,479
1_14_9,1_45,696,turned,VERB,1,6,3430,93,142,479,549
1_14_10,1_45,697,the,DET,0,3,1960,93,142,549,589
1_14_11,1_45,698,hundreds,NOUN,1,8,4410,93,142,589,679
1_14_12,1_45,699,into,ADP,0,4,2450,93,142,679,729
1_14_13,1_45,700,thousands,NOUN,1,9,5292,93,142,729,837
1_14_14,1_46,701,No,X,0,2,2744,93,142,837,893
1_14_15,1_46,702,doubt,NOUN,1,5,5478,142,208,66,149
1_14_16,1_46,703,the,DET,0,3,2640,142,208,149,189
1_14_17,1_46,704,fellow,NOUN,1,6,4686,142,208,189,260
1_14_18,1_46,705,was,VERB,1,3,2574,142,208,260,299
1_14_19,1_46,706,very,ADV,1,4,3366,142,208,299,350
1_14_20,1_46,707,useful,ADJ,1,6,4554,142,208,350,419
1_14_21,1_46,708,to,ADP,0,2,1980,142,208,419,449
1_14_22,1_46,709,her,PRON,0,3,3234,142,208,449,498
1_14_23,1_47,710,But,CONJ,0,3,2706,142,208,498,539
1_14_24,1_47,711,you,PRON,0,3,2706,142,208,539,580
1_14_25,1_47,712,could,VERB,1,5,3960,142,208,580,640
1_14_26,1_47,713,have,VERB,1,4,3234,142,208,640,689
1_14_27,1_47,714,knocked,VERB,1,7,5346,142,208,689,770
1_14_28,1_47,715,us,PRON,0,2,1914,142,208,770,799
1_14_29,1_47,716,all,DET,0,3,2640,142,208,799,839
1_14_30,1_47,717,down,ADV,1,4,4950,142,208,839,914
1_14_31,1_47,718,with,ADP,0,4,4950,208,274,65,140
1_14_32,1_47,719,a,DET,0,1,1320,208,274,140,160
1_14_33,1_47,720,feather,NOUN,1,7,5214,208,274,160,239
1_14_34,1_47,721,when,CONJ,0,4,3828,208,274,239,297
1_14_35,1_47,722,three,NUM,0,5,4092,208,274,297,359
1_14_36,1_47,723,months,NOUN,1,6,4620,208,274,359,429
1_14_37,1_47,724,ago,ADV,1,3,3234,208,274,429,478
1_14_38,1_47,725,she,PRON,0,3,2706,208,274,478,519
1_14_39,1_47,726,suddenly,ADV,1,8,6006,208,274,519,610
1_14_40,1_47,727,announced,VERB,1,9,6534,208,274,610,709
1_14_41,1_47,728,that,DET,0,4,3300,208,274,709,759
1_14_42,1_47,729,she,PRON,0,3,2640,208,274,759,799
1_14_43,1_47,730,and,CONJ,0,3,2640,208,274,799,839
1_14_44,1_47,731,Alfred,NOUN,0,6,6270,208,274,839,934
1_14_45,1_47,732,were,VERB,1,4,4884,274,340,65,139
1_14_46,1_47,733,engaged,VERB,1,7,5874,274,340,139,228
1_14_47,1_48,734,The,DET,0,3,2706,274,340,228,269
1_14_48,1_48,735,fellow,NOUN,1,6,4686,274,340,269,340
1_14_49,1_48,736,must,VERB,1,4,3234,274,340,340,389
1_14_50,1_48,737,be,VERB,1,2,1980,274,340,389,419
1_14_51,1_48,738,at,ADP,0,2,1980,274,340,419,449
1_14_52,1_48,739,least,ADV,1,5,3960,274,340,449,509
1_14_53,1_48,740,twenty,NUM,0,6,4620,274,340,509,579
1_14_54,1_48,741,years,NOUN,1,5,3960,274,340,579,639
1_14_55,1_48,742,younger,ADJ,1,7,5280,274,340,639,719
1_14_56,1_48,743,than,CONJ,0,4,3366,274,340,719,770
1_14_57,1_48,744,she,PRON,0,3,2574,274,340,770,809
1_14_58,1_48,745,is,VERB,1,2,2574,274,340,809,848
1_14_59,1_49,746,Its,PRON,0,3,4950,274,340,848,923
1_14_60,1_49,747,simply,ADV,1,6,6486,340,409,66,160
1_14_61,1_49,748,barefaced,ADJ,1,9,7590,340,409,160,270
1_14_62,1_49,749,fortune,NOUN,1,7,5451,340,409,270,349
1_14_63,1_49,750,hunting,NOUN,1,7,6141,340,409,349,438
1_14_64,1_49,751,but,CONJ,0,3,2829,340,409,438,479
1_14_65,1_49,752,there,ADV,0,5,4140,340,409,479,539
1_14_66,1_49,753,you,PRON,0,3,2829,340,409,539,580
1_14_68,1_49,754,is,VERB,1,2,2070,340,409,679,709
1_14_69,1_49,755,her,PRON,0,3,2829,340,409,709,750
1_14_70,1_49,756,own,DET,0,3,2691,340,409,750,789
1_14_71,1_49,757,mistress,NOUN,1,8,8349,340,409,789,910
1_14_72,1_49,758,and,CONJ,0,3,3392,409,462,66,130
1_14_73,1_49,759,shes,PRON,0,4,3127,409,462,130,189
1_14_74,1_49,760,married,ADJ,1,7,4293,409,462,189,270
1_14_75,1_49,761,him,PRON,0,3,3180,409,462,270,330
1_14_76,1_50,762,It,PRON,0,2,2067,409,462,330,369
1_14_77,1_50,763,must,VERB,1,4,2650,409,462,369,419
1_14_78,1_50,764,be,VERB,1,2,1590,409,462,419,449
1_14_79,1_50,765,a,DET,0,1,1113,409,462,449,470
1_14_80,1_50,766,difficult,ADJ,1,9,5247,409,462,470,569
1_14_81,1_50,767,situation,NOUN,1,9,5353,409,462,569,670
1_14_82,1_50,768,for,ADP,0,3,2067,409,462,670,709
1_14_83,1_50,769,you,PRON,0,3,2173,409,462,709,750
1_14_84,1_50,770,all,DET,0,3,4399,409,462,750,833
1_15_1,1_51,771,Difficult,ADJ,1,9,6860,93,142,68,208
1_15_2,1_52,772,Its,PRON,0,3,2499,93,142,208,259
1_15_3,1_52,773,damnable,ADJ,1,8,5390,93,142,259,369
1_15_4,1_53,774,Thus,ADV,1,4,2450,93,142,369,419
1_15_5,1_53,775,it,PRON,0,2,1470,93,142,419,449
1_15_6,1_53,776,came,VERB,1,4,2450,93,142,449,499
1_15_7,1_53,777,about,ADP,0,5,2940,93,142,499,559
1_15_8,1_53,778,that,DET,0,4,2842,93,142,559,617
1_15_9,1_53,779,three,NUM,0,5,3038,93,142,617,679
1_15_10,1_53,780,days,NOUN,1,4,2450,93,142,679,729
1_15_11,1_53,781,later,ADV,1,5,3381,93,142,729,798
1_15_12,1_53,782,I,PRON,0,1,2205,93,142,798,843
1_15_13,1_53,783,descended,VERB,1,9,8184,142,208,66,190
1_15_14,1_53,784,from,ADP,0,4,3234,142,208,190,239
1_15_15,1_53,785,the,DET,0,3,2640,142,208,239,279
1_15_16,1_53,786,train,NOUN,1,5,4026,142,208,279,340
1_15_17,1_53,787,at,ADP,0,2,1980,142,208,340,370
1_15_18,1_53,788,Styles,NOUN,0,6,4620,142,208,370,440
1_15_19,1_53,789,St,NOUN,0,2,2442,142,208,440,477
1_15_20,1_54,790,Mary,NOUN,0,4,4026,142,208,477,538
1_15_21,1_54,791,an,DET,0,2,2112,142,208,538,570
1_15_22,1_54,792,absurd,ADJ,1,6,4620,142,208,570,640
1_15_23,1_54,793,little,ADJ,1,6,4554,142,208,640,709
1_15_24,1_54,794,station,NOUN,1,7,5808,142,208,709,797
1_15_25,1_54,795,with,ADP,0,4,3498,142,208,797,850
1_15_26,1_54,796,no,X,0,2,3498,142,208,850,903
1_15_27,1_54,797,apparent,ADJ,1,8,7524,208,274,66,180
1_15_28,1_54,798,reason,NOUN,1,6,4620,208,274,180,250
1_15_29,1_54,799,for,ADP,0,3,2640,208,274,250,290
1_15_30,1_54,800,existence,NOUN,1,9,7128,208,274,290,398
1_15_31,1_54,801,perched,VERB,1,7,5412,208,274,398,480
1_15_32,1_54,802,up,ADV,1,2,1980,208,274,480,510
1_15_33,1_54,803,in,ADP,0,2,1914,208,274,510,539
1_15_34,1_54,804,the,DET,0,3,2640,208,274,539,579
1_15_35,1_54,805,midst,NOUN,1,5,3960,208,274,579,639
1_15_36,1_54,806,of,ADP,0,2,2046,208,274,639,670
1_15_37,1_54,807,green,ADJ,1,5,3960,208,274,670,730
1_15_38,1_54,808,fields,NOUN,1,6,4554,208,274,730,799
1_15_39,1_54,809,and,CONJ,0,3,4290,208,274,799,864
1_15_40,1_54,810,country,NOUN,1,7,6864,274,340,66,170
1_15_41,1_54,811,lanes,NOUN,1,5,4488,274,340,170,238
1_15_42,1_55,812,John,NOUN,0,4,3432,274,340,238,290
1_15_43,1_55,813,Cavendish,NOUN,0,9,6534,274,340,290,389
1_15_44,1_55,814,was,VERB,1,3,2640,274,340,389,429
1_15_45,1_55,815,waiting,VERB,1,7,5346,274,340,429,510
1_15_46,1_55,816,on,ADP,0,2,1914,274,340,510,539
1_15_47,1_55,817,the,DET,0,3,2640,274,340,539,579
1_15_48,1_55,818,platform,NOUN,1,8,6534,274,340,579,678
1_15_49,1_55,819,and,CONJ,0,3,2772,274,340,678,720
